,lat,lon,reason,name,dia,year,season
2413,51.226.469,6.752.458,Abgestorben,Bergahorn,67,2019,win
2414,51.231.373,6.730.413,Abgestorben,Silberweide,120/140,2019,win
2415,51.228.153,6.722.574,Abgestorben,Silber-Pappel,500,2019,win
2416,51.229.674,6.746.899,Absterbend,Zweigriffeliger Weißdorn,50,2019,win
2417,51.228.672,6.756.421,Absterbend,Platane,160,2019,win
2418,51.230.854,6.751.602,Pilzbefall,Robinie,130,2019,win
2419,51.230.168,6.750.976,Pilzbefall,Robinie,140,2019,win
2420,51.238.305,6.756.555,Absterbend,Echte Mehlbeere,20,2019,win
2421,51.238.164,6.756.448,Pilzbefall,Echte Mehlbeere,90,2019,win
2422,51.228.613,6.754.277,Absterbend,Zweigriffeliger Weißdorn,80,2019,win
2423,51.228.946,6.753.311,Absterbend,Zweigriffeliger Weißdorn,80,2019,win
2424,51.229.318,6.751.007,Absterbend,Zweigriffeliger Weißdorn,85,2019,win
2425,51.228.932,6.757.549,Absterbend,Bergahorn,160,2019,win
2426,51.229.055,675.624,Abgestorben,Hainbuche,95,2019,win
2427,51.238.347,6.751.385,Absterbend,Silberweide,150,2019,win
2428,51.230.571,6.761.052,Abgestorben,Thüringische Säulen-Eberesche,20,2019,win
2429,51.229.274,6.751.413,Abgestorben,Eingriffeliger Weißdorn,20,2019,win
2430,51.238.015,6.756.358,Abgestorben,Europäische Lärche,110,2019,win
2431,51.242.384,6.751.936,Unfallschaden,Bergahorn,100,2019,win
2432,51.242.117,6.751.259,Absterbend,Bergahorn,190,2019,win
2433,51.231.616,6.743.576,Absterbend,Zweigriffeliger Weißdorn,40,2019,win
2434,51.231.508,6.742.132,Absterbend,Zweigriffeliger Weißdorn,90,2019,win
2435,51.231.502,6.741.972,Abgestorben,Zweigriffeliger Weißdorn,80,2019,win
2436,51.232.105,6.716.463,Absterbend,Rosskastanie,250,2019,win
2437,51.238.577,6.727.783,Brandschaden,Rosskastanie,55,2019,win
2438,51.232.864,6.747.324,Abgestorben,Echte Mehlbeere,20,2019,win
2439,51.236.683,6.734.504,Absterbend,Kanadische Pappel,350,2019,win
2440,51.236.988,6.734.766,Absterbend,Kanadische Pappel,250,2019,win
2441,51.243.821,6.722.153,Absterbend,Holländische Linde,140,2019,win
2442,51.237.312,6.735.503,Fäule,Feldahorn,110,2019,win
2443,51.237.296,6.735.489,Fäule,Feldahorn,100,2019,win
2444,51.239.697,6.741.979,Abgestorben,Eberesche,30,2019,win
2445,51.235.727,675.133,Absterbend,Schwarzerle,130,2019,win
2446,51.232.248,6.753.449,Vandalismus,Gingko,20,2019,win
2447,51.238.975,6.746.577,Stammschaden,Süßkirsche,15,2019,win
2448,51.238.991,6.746.152,Absterbend,Süßkirsche,40,2019,win
2449,5.123.095,6.739.816,Pilzbefall,Ahorn,123,2019,win
2450,51.231.241,6.739.994,Pilzbefall,Ahorn,150,2019,win
2451,51.232.902,6.709.729,Abgestorben,Ahorn,123,2019,win
2452,51.232.415,6.709.271,Pilzbefall,Silberweide,450,2019,win
2453,51.241.137,6.721.603,Abgestorben,Platane,25,2019,win
2454,51.231.781,6.743.249,Abgestorben,Säulen-Tulpenbaum,25,2019,win
2455,51.233.073,6.708.682,Absterbend,Holländische Linde,100,2019,win
2456,51.237.847,6.736.295,Fäule,Spitzahorn,90,2019,win
2457,51.234.729,6.729.432,Pilzbefall,Kanadische Pappel,315,2019,win
2458,51.239.914,6.744.765,Sturmschaden,Pyramiden-Pappel,300,2019,win
2459,51.239.793,6.742.267,Abgestorben,Schwedische Mehlbeere,40,2019,win
2460,51.232.344,6.734.738,Abgestorben,Süßkirsche,120/140,2019,win
2461,51.234.849,6.729.456,Absterbend,Kanadische Pappel,210,2019,win
2462,51.234.848,6.729.526,Absterbend,Kanadische Pappel,210,2019,win
2463,51.234.904,6.729.651,Absterbend,Kanadische Pappel,210,2019,win
2464,51.234.935,6.729.727,Abgestorben,Kanadische Pappel,220,2019,win
2465,51.236.292,6.739.451,Absterbend,Rosskastanie,135,2019,win
2466,51.239.608,6.730.518,Pilzbefall,Kanadische Pappel,425,2019,win
2467,51.251.503,6.721.404,Fäule,Winterlinde,230,2019,win
2468,51.260.482,6.762.068,Zwiesel,Burgenahorn,85,2019,win
2469,51.260.276,6.762.109,Zwiesel,Spitzahorn,176,2019,win
2470,51.259.534,6.762.276,Zwiesel,Feldahorn,83,2019,win
2471,51.257.229,6.763.248,Fäule,Pyramiden-Pappel,220,2019,win
2472,51.270.293,6.759.857,Fäule,Bergahorn,120,2019,win
2473,51.266.883,6.760.644,Abgestorben,Bergahorn,165,2019,win
2474,51.267.174,6.753.595,Abgestorben,Orientalische Goldfichte,120,2019,win
2475,51.268.304,6.739.454,Abgestorben,Bergahorn,85,2019,win
2476,51.268.326,6.739.435,Abgestorben,Bergahorn,85,2019,win
2477,5.126.835,6.739.479,Abgestorben,Bergahorn,82,2019,win
2478,51.268.383,6.739.432,Abgestorben,Bergahorn,85,2019,win
2479,51.268.433,673.943,Abgestorben,Bergahorn,84,2019,win
2480,51.268.406,6.739.507,Abgestorben,Bergahorn,81,2019,win
2481,51.268.449,6.739.487,Abgestorben,Bergahorn,85,2019,win
2482,51.268.368,6.739.524,Abgestorben,Bergahorn,85,2019,win
2483,51.268.326,6.739.526,Abgestorben,Bergahorn,90,2019,win
2484,51.268.359,6.740.235,Abgestorben,Bergahorn,104,2019,win
2485,51.268.996,6.741.866,Abgestorben,Bergahorn,84,2019,win
2486,51.268.994,67.419,Abgestorben,Bergahorn,86,2019,win
2487,51.268.995,6.741.924,Abgestorben,Bergahorn,110,2019,win
2488,51.268.975,6.741.885,Abgestorben,Bergahorn,90,2019,win
2489,51.268.983,6.741.815,Abgestorben,Bergahorn,100,2019,win
2490,51.268.422,6.742.173,Abgestorben,Traubeneiche,154,2019,win
2491,51.268.658,6.742.395,Abgestorben,Traubeneiche,81,2019,win
2492,51.268.668,6.742.389,Abgestorben,Spitzahorn,82,2019,win
2493,51.268.949,6.743.821,Abgestorben,Schwarzkiefer,120,2019,win
2494,51.268.959,6.744.604,Abgestorben,Schwarzkiefer,154,2019,win
2495,51.267.335,6.744.769,Fäule,Robinie,155,2019,win
2496,51.268.075,6.744.241,Abgestorben,Silberweide,260,2019,win
2497,51.268.075,6.744.639,Abgestorben,Sandbirke,165,2019,win
2498,51.267.775,6.741.431,Abgestorben,Berg-Ulme,130,2019,win
2499,5.126.778,6.741.504,Abgestorben,Berg-Ulme,125,2019,win
2500,51.266.076,6.738.473,Abgestorben,Rotbuche,160,2019,win
2501,51.266.088,6.738.574,Abgestorben,Bergahorn,85,2019,win
2502,51.266.044,6.738.478,Abgestorben,Rotbuche,145,2019,win
2503,5.126.596,6.738.377,Abgestorben,Bergahorn,177,2019,win
2504,51.265.964,6.738.252,Abgestorben,Rotbuche,164,2019,win
2505,51.265.871,6.738.126,Abgestorben,Bergahorn,163,2019,win
2506,51.265.691,6.737.564,Abgestorben,Bergahorn,155,2019,win
2507,51.265.336,6.737.592,Zwiesel,Spitzahorn,550,2019,win
2508,51.270.006,675.074,Abgestorben,Hainbuche,110,2019,win
2509,51.270.022,6.751.904,Abgestorben,Rotfichte,140,2019,win
2510,51.270.115,6.751.854,Abgestorben,Rotfichte,110,2019,win
2511,51.270.097,6.751.858,Abgestorben,Rotfichte,110,2019,win
2512,51.269.828,6.752.032,Abgestorben,Rotfichte,140,2019,win
2513,51.269.732,6.752.038,Abgestorben,Rotfichte,110,2019,win
2514,512.663,6.755.447,Abgestorben,Sandbirke,320,2019,win
2515,51.266.372,6.754.699,Stammschaden,Spitzahorn,205,2019,win
2516,51.260.409,6.760.375,Absterbend,Sandbirke,355,2019,win
2517,51.260.525,6.760.806,Fäule,Kanadische Pappel,310,2019,win
2518,5.126.057,6.760.899,Fäule,Gemeine Esche,260,2019,win
2519,51.260.557,6.761.205,Abgestorben,Bergahorn,84,2019,win
2520,51.259.375,6.759.678,Fäule,Silberahorn,320,2019,win
2521,51.258.143,6.758.111,Abgestorben,Sandbirke,130,2019,win
2522,51.257.935,6.744.064,Abgestorben,Zierapfel,180,2019,win
2523,51.257.516,6.743.049,Abgestorben,Sandbirke,145,2019,win
2524,51.256.662,6.743.264,Abgestorben,Bergahorn,130,2019,win
2525,51.254.574,6.745.443,Abgestorben,Bergahorn,160,2019,win
2526,51.254.516,6.745.386,Abgestorben,Europäische Lärche,130,2019,win
2527,51.254.518,674.542,Abgestorben,Europäische Lärche,120,2019,win
2528,5.125.706,6.751.501,Abgestorben,Silberahorn,180,2019,win
2529,51.257.033,6.751.556,Abgestorben,Robinie,140,2019,win
2530,51.267.941,6.767.955,Abgestorben,Sumpfeiche,150,2019,win
2531,51.266.273,6.754.251,Abgestorben,Götterbaum,180,2019,win
2532,51.264.645,6.752.333,Abgestorben,Bergahorn,310,2019,win
2533,51.268.372,674.883,Pilzbefall,Gemeine Esche,160,2019,win
2534,51.243.594,6.812.039,Absterbend,Bergahorn,132,2019,win
2535,51.240.661,6.805.425,Absterbend,Spitzahorn,179,2019,win
2536,51.249.311,6.789.265,Abgestorben,Tulpenbaum,25,2019,win
2537,51.244.113,6.794.943,Abgestorben,Platane,28,2019,win
2538,51.233.202,6.794.964,Absterbend,Gleditschie,39,2019,win
2539,51.232.558,6.793.407,Unfallschaden,Platane,25,2019,win
2540,51.236.428,6.788.401,Abgestorben,Magnolie,20,2019,win
2541,51.236.011,6.793.281,Absterbend,Robinie,241,2019,win
2542,51.234.425,6.788.936,Abgestorben,Zweigriffeliger Weißdorn,104,2019,win
2543,51.230.093,6.794.022,Abgestorben,Echte Mehlbeere,90,2019,win
2544,51.229.746,6.793.808,Abgestorben,Echte Mehlbeere,60,2019,win
2545,51.229.514,679.354,Abgestorben,Birne,65,2019,win
2546,51.235.201,6.786.987,Abgestorben,Bergahorn,99,2019,win
2547,51.235.648,6.781.143,Abgestorben,Echte Mehlbeere,80,2019,win
2548,51.235.686,6.781.205,Abgestorben,Echte Mehlbeere,50,2019,win
2549,51.234.315,6.782.291,ehemaliger Sämling. zu na an der Buche und Nachbarschaftsgrundstück. Beschwerde,Echte Pavie,103,2019,win
2550,51.240.113,6.784.179,Fäule,Kanadische Pappel,283,2019,win
2551,51.236.009,6.777.387,Sturmschaden,Platane,168,2019,win
2552,51.241.927,677.558,Abgestorben,Kirsche,121,2019,win
2553,51.243.736,6.777.767,Absterbend,Echte Mehlbeere,184,2019,win
2554,51.245.761,6.778.357,Abgestorben,Robinie,25,2019,win
2555,51.244.636,6.782.077,Abgestorben,Robinie,90,2019,win
2556,51.248.239,6.785.915,Pilzbefall,Bergahorn,200,2019,win
2557,51.249.865,6.797.768,Abgestorben,Robinie,110,2019,win
2558,51.242.899,678.951,Absterbend,Platane,97,2019,win
2559,51.24,6.773.933,Abgestorben,Bergahorn,90,2019,win
2560,51.240.028,6.774.044,Abgestorben,Bergahorn,90,2019,win
2561,51.240.353,67.732,Fäule,Sandbirke,110,2019,win
2562,51.238.403,677.398,Abgestorben,Gemeine Esche,125,2019,win
2563,51.238.441,6.773.542,Absterbend,Sommerlinde,323,2019,win
2564,5.123.968,677.335,Absterbend,Robinie,112,2019,win
2565,51.239.744,6.773.382,Absterbend,Robinie,109,2019,win
2566,51.256.228,6.781.657,Fäule,Pyramiden-Pappel,390,2019,win
2567,51.269.751,6.780.763,Fäule,Balsam-Pappel,145,2019,win
2568,51.258.569,6.812.456,Abgestorben,Sandbirke,76,2019,win
2569,51.259.669,6.811.617,Pilzbefall,Götterbaum,92,2019,win
2570,5.125.953,6.801.947,Abgestorben,Silberweide,95,2019,win
2571,51.264.261,6.787.006,Absterbend,Bergahorn,121,2019,win
2572,51.239.481,6.796.216,Absterbend,Gemeine Esche,30,2019,win
2573,51.239.517,6.796.212,Absterbend,Gemeine Esche,30,2019,win
2574,51.239.554,679.621,Absterbend,Gemeine Esche,30,2019,win
2575,51.239.594,6.796.205,Absterbend,Gemeine Esche,30,2019,win
2576,51.239.666,6.796.201,Absterbend,Gemeine Esche,30,2019,win
2577,51.240.027,6.796.164,Absterbend,Wintergrüne Eiche,25,2019,win
2578,51.240.135,6.795.851,Absterbend,Rotahorn,20,2019,win
2579,51.240.143,679.575,Absterbend,Rotahorn,20,2019,win
2580,51.240.755,6.796.041,Absterbend,Gemeine Esche,30,2019,win
2581,51.240.708,679.605,Absterbend,Wintergrüne Eiche,30,2019,win
2582,51.256.505,6.809.897,Absterbend,Bergahorn,25,2019,win
2583,51.239.103,6.803.047,Absterbend,Schwedische Mehlbeere,64,2019,win
2584,51.243.246,6.802.419,Absterbend,Süßkirsche,35,2019,win
2585,51.242.343,6.804.521,Pilzbefall,Sandbirke,178,2019,win
2586,51.237.399,6.774.393,Fäule,Lawsons Scheinzypresse,68,2019,win
2587,51.238.967,6.774.369,Abgestorben,Spätblühende Traubenkirsche,50,2019,win
2588,51.238.217,6.774.689,Abgestorben,Stechpalme,45,2019,win
2589,51.250.065,6.801.221,Absterbend,Bruchweide,53,2019,win
2590,5.125.372,6.790.253,Abgestorben,Sandbirke,90,2019,win
2591,51.253.801,6.789.657,Abgestorben,Sandbirke,70,2019,win
2592,51.253.818,6.789.557,Abgestorben,Sandbirke,87,2019,win
2593,51.253.879,6.789.052,Abgestorben,Sandbirke,90,2019,win
2594,51.253.892,6.788.928,Abgestorben,Sandbirke,95,2019,win
2595,51.256.924,6.812.109,Fäule,Echte Mehlbeere,150,2019,win
2596,51.246.875,6.788.554,Pilzbefall,Robinie,164,2019,win
2597,51.234.973,6.834.205,Absterbend,Rosskastanie,168,2019,win
2598,51.258.144,6.905.452,Abgestorben,Echte Mehlbeere,25,2019,win
2599,51.258.041,690.552,Abgestorben,Amberbaum,25,2019,win
2600,51.258.371,6.904.322,Absterbend,Echte Mehlbeere,159,2019,win
2601,51.269.015,6.908.013,Absterbend,Sumpfeiche,301,2019,win
2602,51.236.774,685.021,Pilzbefall,Bergahorn,43,2019,win
2603,51.240.288,6.844.252,Absterbend,Bergahorn,46,2019,win
2604,51.233.499,6.814.952,Pilzbefall,Bergahorn,212,2019,win
2605,51.232.946,6.812.516,Pilzbefall,Spitzahorn,135,2019,win
2606,51.233.153,6.813.454,Pilzbefall,Bergahorn,121,2019,win
2607,51.233.413,6.813.701,Pilzbefall,Bergahorn,199,2019,win
2608,51.233.431,681.464,Pilzbefall,Bergahorn,265,2019,win
2609,5.124.134,6.828.603,Absterbend,Rosskastanie,79,2019,win
2610,51.240.843,6.829.272,Absterbend,Rosskastanie,65,2019,win
2611,51.237.945,6.836.351,Fäule,Robinie,412,2019,win
2612,51.238.862,6.832.448,Komplexerkrankung,Rosskastanie,171,2019,win
2613,51.223.618,6.860.488,Komplexerkrankung,Rosskastanie,234,2019,win
2614,51.223.462,6.860.785,Komplexerkrankung,Rosskastanie,267,2019,win
2615,51.235.278,6.833.567,Absterbend,Rosskastanie,300,2019,win
2616,51.235.202,681.565,Abgestorben,Zweigriffeliger Weißdorn,67,2019,win
2617,51.241.041,6.849.226,Abgestorben,Säulen-Stieleiche,76,2019,win
2618,5.123.225,6.821.674,Absterbend,Kanadische Pappel,367,2019,win
2619,51.230.825,6.822.612,Absterbend,Robinie,177,2019,win
2620,51.233.763,6.821.874,Absterbend,Bergahorn,522,2019,win
2621,51.235.772,6.856.228,Absterbend,Gemeine Esche,299,2019,win
2622,51.228.134,681.081,Vandalismus,Hainbuche,30,2019,win
2623,51.222.453,6.842.875,Absterbend,Schwarzerle,297,2019,win
2624,51.234.897,6.856.836,Absterbend,Trompetenbaum,277,2019,win
2625,5.122.888,686.011,Abgestorben,Gemeine Esche,66,2019,win
2626,51.228.514,6.859.422,Absterbend,Gemeine Esche,95,2019,win
2627,51.235.252,6.860.544,Absterbend,Echte Mehlbeere,90,2019,win
2628,51.235.341,6.860.464,Absterbend,Echte Mehlbeere,77,2019,win
2629,51.235.405,6.860.404,Absterbend,Echte Mehlbeere,81,2019,win
2630,51.231.282,6.860.129,Absterbend,Bergahorn,350,2019,win
2631,51.223.449,6.866.085,Abgestorben,Zweigriffeliger Weißdorn,23,2019,win
2632,51.230.663,686.539,Absterbend,Bergahorn,433,2019,win
2633,51.243.142,6.829.657,Absterbend,Roteiche,277,2019,win
2634,51.242.842,6.828.867,Absterbend,Sumpfeiche,323,2019,win
2635,51.242.479,6.828.284,Absterbend,Sumpfeiche,188,2019,win
2636,51.239.621,6.834.334,Abgestorben,Echte Mehlbeere,27,2019,win
2637,5.124.004,683.897,Absterbend,Spitzahorn,400,2019,win
2638,51.229.691,6.823.155,Absterbend,Robinie,212,2019,win
2639,51.240.592,6.853.662,Abgestorben,Zweigriffeliger Weißdorn,40,2019,win
2640,51.223.311,6.862.842,Abgestorben,Rosskastanie,187,2019,win
2641,51.234.671,6.862.294,Abgestorben,Eisenholzbaum,20,2019,win
2642,51.234.811,6.856.624,Abgestorben,Robinie,144,2019,win
2643,51.234.348,68.533,Absterbend,Bergahorn,223,2019,win
2644,51.234.247,6.852.761,Absterbend,Bergahorn,233,2019,win
2645,51.240.417,6.859.346,Absterbend,Bergahorn,100,2019,win
2646,51.233.807,6.806.612,Abgestorben,Stechpalme,50,2019,win
2647,5.123.108,6.800.238,Abgestorben,Bergahorn,324,2019,win
2648,5.123.001,6.831.669,Abgestorben,Salweide,110,2019,win
2649,51.235.339,683.369,Abgestorben,Bergahorn,95,2019,win
2650,51.237.829,6.830.435,Abgestorben,Bergahorn,95,2019,win
2651,51.230.751,6.809.819,Abgestorben,Bergahorn,125,2019,win
2652,51.268.562,687.479,Abgestorben,Sandbirke,110,2019,win
2653,51.257.402,6.906.652,Abgestorben,Echte Mehlbeere,95,2019,win
2654,51.257.069,6.907.425,Abgestorben,Echte Mehlbeere,60,2019,win
2655,51.237.143,6.856.789,Abgestorben,Säulen-Tulpenbaum,30,2019,win
2656,51.239.009,6.847.805,Abgestorben,Säulen-Tulpenbaum,30,2019,win
2657,51.228.983,6.818.519,Abgestorben,Bergahorn,30,2019,win
2658,51.229.956,6.814.914,Abgestorben,Bergahorn,30,2019,win
2659,51.230.496,6.814.189,Abgestorben,Bergahorn,110,2019,win
2660,5.123.147,684.996,Abgestorben,Holländische Linde,30,2019,win
2661,51.246.298,6.827.645,Abgestorben,Bergahorn,110,2019,win
2662,51.228.849,6.817.796,Abgestorben,Bergahorn,30,2019,win
2663,51.230.871,6.859.815,Abgestorben,Hainbuche,90,2019,win
2664,51.234.207,6.851.769,Abgestorben,Bergahorn,110,2019,win
2665,51.234.451,6.850.587,Absterbend,Bergahorn,90,2019,win
2666,51.235.391,6.847.489,Absterbend,Bergahorn,91,2019,win
2667,51.223.798,6.869.577,Abgestorben,Gemeine Esche,90,2019,win
2668,51.237.216,684.682,Abgestorben,Bergahorn,30,2019,win
2669,51.234.535,6.859.651,Absterbend,Robinie,150,2019,win
2670,51.234.086,6.851.448,Absterbend,Bergahorn,110,2019,win
2671,51.233.423,6.852.016,Absterbend,Bergahorn,60,2019,win
2672,51.221.439,6.849.747,Abgestorben,Schnurbaum,151,2019,win
2673,51.257.299,6.906.892,Abgestorben,Echte Mehlbeere,40,2019,win
2674,51.241.636,6.821.867,Absterbend,Echte Mehlbeere,30,2019,win
2675,51.233.739,6.814.397,Pilzbefall,Rosskastanie,395,2019,win
2676,51.247.605,6.862.913,Ausgebrochen,Robinie,402,2019,win
2677,5.124.761,6.862.901,Dichtstand,Robinie,135,2019,win
2678,51.233.855,6.815.633,Abgestorben,Bergahorn,240,2019,win
2679,5.124.091,6.824.662,Blockiert Rettungszuweg und beschädigt bauliche Einrichtung,Platane,275,2019,win
2680,51.278.037,6.784.512,Absterbend,Sandbirke,120,2019,win
2681,51.259.851,6.816.916,Pilzbefall,Kirsche,150,2019,win
2682,51.277.017,6.789.524,Abgestorben,Hainbuche,60,2019,win
2683,51.283.403,6.782.223,Absterbend,Zitterpappel,50,2019,win
2684,51.280.973,6.782.753,Schrägstand,Bergkiefer,110,2019,win
2685,51.281.465,6.781.647,Sachbeschädigung,Grauweide,160,2019,win
2686,51.273.033,6.831.629,starke Faulstelle direkt an der Astgablung mit Fremdbewuchs Eibe,Holländische Linde,180,2019,win
2687,5.127.521,6.781.851,Fäule,Bergahorn,40,2019,win
2688,5.127.458,6.772.516,Absterbend,Baumhasel,120,2019,win
2689,51.278.562,6.793.083,Absterbend,Götterbaum,140,2019,win
2690,51.271.077,6.819.728,Absterbend,Rosskastanie,60,2019,win
2691,51.259.893,6.817.604,Absterbend,Sandbirke,240,2019,win
2692,51.283.834,6.783.857,Absterbend,Spitzahorn,50,2019,win
2693,5.127.696,6.790.178,Abgestorben,Spitzahorn,80,2019,win
2694,51.287.272,6.793.974,Absterbend,Bergahorn,60,2019,win
2695,51.285.343,6.800.593,Abgestorben,Traubenkirsche,80,2019,win
2696,51.285.929,6.798.344,Absterbend,Silberweide,100,2019,win
2697,51.280.657,6.803.114,Sturmschaden,Bergahorn,140,2019,win
2698,51.275.381,6.784.349,Absterbend,Spitzahorn,110,2019,win
2699,51.276.156,6.785.658,Absterbend,Gemeine Esche,80,2019,win
2700,51.273.943,6.833.641,Absterbend,Silberweide,120,2019,win
2701,51.273.743,6.833.157,Abgestorben,Silberweide,80,2019,win
2702,51.273.483,6.830.792,Abgestorben,Spitzahorn,80,2019,win
2703,51.279.267,6.795.079,Absterbend,Silberweide,130,2019,win
2704,5.127.928,6.795.241,Absterbend,Sandbirke,80,2019,win
2705,51.279.284,6.795.283,Absterbend,Sandbirke,80,2019,win
2706,51.279.269,679.531,Absterbend,Silberweide,120,2019,win
2707,51.275.598,6.778.596,Abgestorben,Silberweide,180,2019,win
2708,51.277.761,6.777.116,Abgestorben,Süßkirsche,130,2019,win
2709,51.277.647,6.773.734,Absterbend,Spitzahorn,60,2019,win
2710,51.278.275,6.773.824,Abgestorben,Spitzahorn,80,2019,win
2711,51.278.065,6.771.417,Abgestorben,Stieleiche,120,2019,win
2712,51.271.191,6.762.285,Abgestorben,Spitzahorn,80,2019,win
2713,51.271.569,6.763.363,Abgestorben,Stieleiche,120,2019,win
2714,51.271.579,6.763.504,Abgestorben,Hainbuche,100,2019,win
2715,51.271.625,6.763.821,Abgestorben,Stieleiche,80,2019,win
2716,51.271.723,676.471,Abgestorben,Schwarzkiefer,90,2019,win
2717,51.271.754,6.764.873,Abgestorben,Stieleiche,100,2019,win
2718,51.271.764,6.764.912,Abgestorben,Hainbuche,100,2019,win
2719,51.271.872,6.765.495,Abgestorben,Hainbuche,80,2019,win
2720,51.271.885,6.765.554,Abgestorben,Hainbuche,80,2019,win
2721,51.271.973,6.766.385,Abgestorben,Stieleiche,100,2019,win
2722,51.271.991,6.766.415,Abgestorben,Stieleiche,110,2019,win
2723,51.272.017,6.766.423,Abgestorben,Stieleiche,60,2019,win
2724,51.271.318,6.764.273,Abgestorben,Hainbuche,120,2019,win
2725,51.271.011,6.762.664,Absterbend,Bergahorn,70,2019,win
2726,5.127.192,6.766.764,Abgestorben,Hainbuche,100,2019,win
2727,51.271.955,676.677,Absterbend,Hainbuche,80,2019,win
2728,51.272.483,6.769.136,Absterbend,Stieleiche,80,2019,win
2729,51.272.476,6.769.038,Abgestorben,Stieleiche,110,2019,win
2730,51.273.376,6.771.079,Abgestorben,Stieleiche,140,2019,win
2731,5.127.272,6.767.981,Abgestorben,Hainbuche,80,2019,win
2732,5.127.275,6.767.998,Abgestorben,Robinie,150,2019,win
2733,51.271.756,6.766.926,Abgestorben,Hainbuche,80,2019,win
2734,51.271.797,6.767.075,Abgestorben,Grannenkiefer,110,2019,win
2735,51.271.818,6.767.156,Absterbend,Grannenkiefer,140,2019,win
2736,5.127.308,6.768.796,Abgestorben,Europäische Lärche,90,2019,win
2737,51.273.122,6.768.862,Abgestorben,Europäische Lärche,100,2019,win
2738,51.273.122,6.768.904,Abgestorben,Europäische Lärche,60,2019,win
2739,51.273.306,6.769.403,Abgestorben,Silberweide,60,2019,win
2740,51.273.883,6.771.979,Abgestorben,Feldahorn,50-60,2019,win
2741,51.273.937,6.772.025,Absterbend,Feldahorn,50,2019,win
2742,51.273.959,6.772.048,Abgestorben,Lawsons Scheinzypresse,60,2019,win
2743,51.271.977,6.730.828,Abgestorben,Ahorn. Kirsche. Rotbuche,60-450,2019,win
2744,51.202.926,6.810.589,Abgestorben,Holländische Linde,45,2019,win
2745,51.213.785,6.804.159,Pilzbefall,Robinie,126,2019,win
2746,51.214.194,6.800.907,Absterbend,Gemeine Esche,75,2019,win
2747,51.214.506,6.797.346,Stammschaden,Robinie,130,2019,win
2748,51.192.257,6.814.258,Abgestorben,Echte Mehlbeere,25,2019,win
2749,51.192.269,6.814.127,Abgestorben,Echte Mehlbeere,25,2019,win
2750,51.214.262,6.800.016,Stammschaden,Holländische Linde,37,2019,win
2751,51.225.554,6.801.764,Abgestorben,Echte Mehlbeere,22,2019,win
2752,51.221.833,6.811.731,Abgestorben,Echte Mehlbeere,25,2019,win
2753,51.206.644,6.810.354,massiver Rindenschaden,Spitzahorn,65,2019,win
2754,51.206.371,6.810.364,Stammschaden,Gemeine Esche,277,2019,win
2755,51.214.038,6.795.148,massiver Rindenschaden,Spitzahorn,52,2019,win
2756,51.212.901,6.801.645,Abgestorben,Zweigriffeliger Weißdorn,45,2019,win
2757,51.212.821,6.801.599,Abgestorben,Zweigriffeliger Weißdorn,45,2019,win
2758,51.222.337,6.812.198,Abgestorben,Echte Mehlbeere,45,2019,win
2759,5.121.153,6.804.115,Fäule,Salweide,145,2019,win
2760,51.211.503,6.804.132,Fäule,Salweide,125,2019,win
2761,51.207.355,6.802.401,Absterbend,Hainbuche,230,2019,win
2762,51.207.118,6.793.952,Absterbend,Bergahorn,230,2019,win
2763,51.206.764,6.804.996,Absterbend,Scharlach-Eiche,100,2019,win
2764,51.206.035,6.798.141,Absterbend,Bergahorn,260,2019,win
2765,51.206.006,6.798.315,Absterbend,Rosskastanie,330,2019,win
2766,51.206.038,6.798.311,Absterbend,Rosskastanie,280,2019,win
2767,51.205.912,6.798.653,Abgestorben,Bergahorn,240,2019,win
2768,51.206.352,6.796.304,Abgestorben,Bergahorn,230,2019,win
2769,51.206.436,6.796.923,Abgestorben,Bergahorn,140,2019,win
2770,51.203.302,6.793.649,Pilzbefall,Bergahorn,110,2019,win
2771,51.206.118,6.793.584,Abgestorben,Stechpalme,100,2019,win
2772,5.120.607,6.793.632,Abgestorben,Säulen-Stieleiche,25,2019,win
2773,51.205.985,6.794.097,Abgestorben,Magnolie,60,2019,win
2774,51.206.257,6.799.545,Pilzbefall,Kanadische Pappel,430,2019,win
2775,51.203.811,6.810.367,Fäule,Robinie,156,2019,win
2776,51.204.013,6.810.367,Fäule,Robinie,160,2019,win
2777,51.205.405,6.810.434,Stammschaden,Rosskastanie,180,2019,win
2778,51.191.491,6.822.925,Stammschaden,Holländische Linde,195,2019,win
2779,5.119.145,6.823.043,Stammschaden,Holländische Linde,254,2019,win
2780,51.191.403,6.823.151,Stammschaden,Holländische Linde,233,2019,win
2781,51.179.813,6.832.581,Abgestorben,Echte Mehlbeere,25,2019,win
2782,51.180.399,6.834.998,Abgestorben,Schwedische Mehlbeere,70,2019,win
2783,51.176.211,6.835.532,Abgestorben,Echte Mehlbeere,30,2019,win
2784,51.173.885,6.835.035,Absterbend,Silberahorn,240,2019,win
2785,51.173.958,6.834.933,Absterbend,Silberahorn,220,2019,win
2786,51.174.229,6.834.574,Abgestorben,Silberahorn,25,2019,win
2787,5.117.464,6.834.016,Abgestorben,Holländische Linde,25,2019,win
2788,51.165.628,6.846.944,Abgestorben,Bergahorn,30,2019,win
2789,51.165.602,6.846.642,Absterbend,Bergahorn,160,2019,win
2790,51.165.556,684.491,Abgestorben,Rosskastanie,25,2019,win
